ID,Company,Date,Year,Month_Name,Quarter,Industry,Country,Company_Size,Employees_Laid_Off,Pct_Workforce_Laid_Off,Reason,Market_Condition,AI_Automation_Impact_Score,AI_Replacement_Risk_Score,AI_Adoption_Level_Score,Open_Roles,Hiring_Trend,Top_Hiring_Role,Remote_Jobs_Pct,Stock_Growth_Pct,Revenue_Growth_Pct,Salary_Budget_Change_Pct,Employee_Sentiment_Score,Job_Security_Score
11726,Anthropic,2026-12-01,2026,December,4,Gaming,UK,Mid-size,6559,17.6,Market Slowdown,Recession,7.7,10.0,7.0,1528,Hiring Freeze,ML Engineer,14.5,-32.7,-12.4,-12.7,5.3,3.2
11727,Anthropic,2026-12-01,2026,December,4,Social Media,Singapore,Mid-size,5395,36.7,Market Slowdown,Recession,1.9,8.1,1.2,71,Downsizing,Product Manager,65.8,54.6,-15.7,-14.1,3.2,1.9
11728,Anthropic,2026-12-01,2026,December,4,E-Commerce,USA,Mid-size,14341,14.0,Restructuring,Recession,6.8,6.0,5.0,192,Hiring Freeze,Cloud Engineer,75.4,-13.4,23.0,15.7,5.5,6.7
11729,Anthropic,2026-12-01,2026,December,4,Cybersecurity,Germany,Enterprise,4706,13.3,Market Slowdown,Recession,11.0,9.7,8.3,178,Hiring Freeze,DevOps Engineer,63.9,34.0,-0.9,5.8,4.6,4.1
11730,Anthropic,2026-12-01,2026,December,4,Cloud,Germany,Enterprise,6585,22.0,AI Automation,Recession,4.8,10.0,5.1,484,Downsizing,Software Engineer,57.3,12.8,12.7,6.5,4.6,4.1
11731,Anthropic,2026-12-01,2026,December,4,AI,Singapore,Big Tech,3271,39.2,Cost Cutting,Recession,4.7,10.0,6.8,9699,Hiring Freeze,Data Scientist,16.3,-22.8,11.8,3.7,3.7,2.0
11732,Anthropic,2026-12-01,2026,December,4,Cloud,Singapore,Enterprise,6507,27.4,Overhiring Correction,Recession,6.7,8.5,4.2,1818,Downsizing,DevOps Engineer,85.7,86.4,58.5,17.2,7.7,4.4
11733,Anthropic,2026-12-01,2026,December,4,FinTech,Canada,Enterprise,1523,6.9,Restructuring,Bull Market,0.8,1.3,1.2,3697,Hiring Freeze,Cybersecurity Analyst,33.2,5.6,4.9,-5.1,6.5,7.8
11734,Apple,2026-12-01,2026,December,4,FinTech,India,Mid-size,10339,24.3,Restructuring,Recession,2.5,6.6,1.8,452,Downsizing,Cloud Engineer,66.9,2.1,-16.8,-4.3,4.1,3.8
11735,Apple,2026-12-01,2026,December,4,Cybersecurity,Germany,Mid-size,2307,1.4,Cost Cutting,Bull Market,8.7,4.9,6.0,4245,Moderate Hiring,ML Engineer,80.6,52.4,-1.9,-0.1,5.2,6.2
11736,Apple,2026-12-01,2026,December,4,Gaming,Singapore,Mid-size,1262,0.7,Market Slowdown,Bull Market,6.5,9.2,6.1,5194,Moderate Hiring,Product Manager,77.2,-2.0,34.7,21.5,8.6,8.1
11737,Apple,2026-12-01,2026,December,4,Social Media,Canada,Startup,15663,27.5,Restructuring,Recession,8.3,10.0,6.7,1504,Hiring Freeze,Software Engineer,17.3,2.1,0.4,-2.3,5.1,3.3
11738,Apple,2026-12-01,2026,December,4,AI,UK,Startup,19050,31.6,Cost Cutting,Recession,4.9,10.0,5.5,3102,Hiring Freeze,ML Engineer,88.6,7.2,-6.9,-12.6,3.1,3.5
11739,Apple,2026-12-01,2026,December,4,E-Commerce,Singapore,Mid-size,6496,26.6,AI Automation,Recession,4.7,6.6,3.5,1695,Downsizing,ML Engineer,31.4,-2.5,20.8,-6.8,4.4,5.2
11740,Apple,2026-12-01,2026,December,4,Cybersecurity,Germany,Big Tech,579,0.5,Restructuring,Bull Market,7.0,10.0,9.9,3236,Moderate Hiring,Frontend Developer,55.6,85.7,-8.7,-0.8,7.6,6.3
11741,Apple,2026-12-01,2026,December,4,Cloud,UK,Mid-size,2035,5.5,AI Automation,Stable,1.3,1.0,1.4,3374,Hiring Freeze,Product Manager,28.8,-34.7,14.4,-4.1,5.8,8.4
11742,Apple,2026-12-01,2026,December,4,E-Commerce,USA,Enterprise,16676,38.8,Overhiring Correction,Recession,4.8,10.0,6.1,1767,Hiring Freeze,Data Scientist,85.8,73.3,52.8,17.7,7.1,2.7
11743,Apple,2026-12-01,2026,December,4,Cybersecurity,Germany,Enterprise,1189,1.2,Overhiring Correction,Bull Market,5.1,5.2,4.5,2323,Moderate Hiring,Product Manager,62.3,-34.0,22.3,5.5,6.3,7.0
11744,Apple,2026-12-01,2026,December,4,Social Media,UK,Enterprise,11721,30.8,Cost Cutting,Recession,2.8,7.6,1.9,109,Downsizing,Product Manager,60.2,-39.0,-22.8,-9.9,1.9,3.2
11745,Apple,2026-12-01,2026,December,4,FinTech,Canada,Enterprise,11523,35.3,Cost Cutting,Recession,7.3,10.0,7.9,1294,Downsizing,DevOps Engineer,68.1,62.7,37.9,3.6,3.9,3.3
11746,Apple,2026-12-01,2026,December,4,Social Media,Canada,Big Tech,12441,11.0,Restructuring,Recession,7.2,9.5,7.0,575,Hiring Freeze,DevOps Engineer,51.9,-6.1,28.2,7.5,5.0,6.4
11747,Apple,2026-12-01,2026,December,4,AI,Singapore,Mid-size,2180,5.4,AI Automation,Stable,6.1,9.0,8.8,3896,Moderate Hiring,Data Scientist,55.5,72.6,2.0,5.2,5.9,6.4
11748,Apple,2026-12-01,2026,December,4,Social Media,Singapore,Enterprise,920,17.8,Market Slowdown,Stable,8.3,9.3,6.9,785,Hiring Freeze,Product Manager,45.4,-3.7,-16.6,-1.9,4.1,3.8
11749,Databricks,2026-12-01,2026,December,4,Gaming,Singapore,Big Tech,2226,8.4,Restructuring,Bull Market,6.7,6.3,9.1,461,Moderate Hiring,Cloud Engineer,15.7,24.0,34.7,15.4,6.6,6.5
11750,Databricks,2026-12-01,2026,December,4,Social Media,Germany,Big Tech,2402,4.1,Overhiring Correction,Bull Market,8.5,10.0,7.4,2023,Moderate Hiring,DevOps Engineer,18.1,-28.8,-14.4,5.7,7.5,5.3
11751,Databricks,2026-12-01,2026,December,4,Social Media,Singapore,Startup,3608,3.3,Cost Cutting,Stable,12.1,10.0,9.1,5105,Aggressive Hiring,DevOps Engineer,24.5,-29.1,-4.6,-4.4,6.8,6.3
11752,Databricks,2026-12-01,2026,December,4,Gaming,India,Enterprise,1991,3.0,Overhiring Correction,Bull Market,2.9,7.1,4.5,2342,Hiring Freeze,Cybersecurity Analyst,17.7,80.8,-5.5,-4.5,7.6,6.6
11753,Databricks,2026-12-01,2026,December,4,Social Media,Singapore,Mid-size,4566,17.7,Market Slowdown,Recession,12.4,10.0,9.4,1253,Moderate Hiring,Frontend Developer,83.9,14.3,17.9,-0.9,7.1,5.0
11754,Databricks,2026-12-01,2026,December,4,Social Media,Canada,Mid-size,10549,25.2,Overhiring Correction,Recession,4.6,9.8,5.0,1152,Downsizing,Frontend Developer,29.6,-43.9,-5.9,-1.4,6.4,3.1
11755,Databricks,2026-12-01,2026,December,4,Gaming,Canada,Enterprise,2141,4.3,Cost Cutting,Bull Market,1.1,3.0,1.1,3830,Hiring Freeze,Product Manager,20.7,-40.0,-21.5,-6.2,7.8,6.9
11756,Databricks,2026-12-01,2026,December,4,E-Commerce,India,Big Tech,4379,13.4,Cost Cutting,Stable,6.8,4.7,4.1,4265,Hiring Freeze,Data Scientist,17.0,86.0,37.8,7.1,6.2,7.7
11757,Databricks,2026-12-01,2026,December,4,Cloud,Germany,Startup,2287,16.2,Market Slowdown,Stable,3.5,5.2,2.9,3343,Hiring Freeze,Cloud Engineer,46.7,72.9,-24.5,-13.3,5.5,3.9
11758,Databricks,2026-12-01,2026,December,4,E-Commerce,Canada,Startup,775,3.2,Cost Cutting,Stable,9.1,8.6,7.1,5495,Moderate Hiring,Cloud Engineer,54.5,-36.7,31.2,18.6,7.0,5.9
11759,Databricks,2026-12-01,2026,December,4,E-Commerce,Germany,Big Tech,2802,3.4,Overhiring Correction,Stable,5.1,4.4,5.2,4379,Moderate Hiring,Product Manager,40.8,4.4,-3.4,1.5,6.5,6.7
11760,Databricks,2026-12-01,2026,December,4,Social Media,India,Mid-size,2060,6.2,AI Automation,Bull Market,1.6,2.4,1.5,3298,Moderate Hiring,ML Engineer,34.4,87.8,-21.3,-17.0,4.8,6.0
11761,Databricks,2026-12-01,2026,December,4,Social Media,Germany,Big Tech,2354,5.3,AI Automation,Bull Market,3.8,3.2,3.6,5663,Moderate Hiring,DevOps Engineer,33.0,-36.5,18.8,4.9,8.4,8.3
11762,Databricks,2026-12-01,2026,December,4,Social Media,Canada,Big Tech,5154,16.8,Market Slowdown,Stable,6.9,7.6,7.1,1148,Hiring Freeze,Data Scientist,15.1,31.0,59.0,15.4,9.0,6.4
11763,Databricks,2026-12-01,2026,December,4,FinTech,Germany,Startup,1978,38.5,Overhiring Correction,Recession,12.4,10.0,9.7,1692,Downsizing,Cybersecurity Analyst,44.3,24.7,-12.7,-18.1,1.8,2.5
11764,Databricks,2026-12-01,2026,December,4,Cloud,UK,Mid-size,14066,18.6,Market Slowdown,Recession,2.6,8.6,4.2,333,Downsizing,DevOps Engineer,27.0,6.8,4.3,-0.7,5.0,4.4
11765,Databricks,2026-12-01,2026,December,4,Cybersecurity,Canada,Startup,5895,1.8,Market Slowdown,Stable,1.9,2.1,1.5,4401,Moderate Hiring,Cloud Engineer,76.0,15.5,32.0,16.3,6.9,7.4
11766,Databricks,2026-12-01,2026,December,4,FinTech,Canada,Mid-size,6220,7.5,Cost Cutting,Stable,4.4,3.3,4.1,3850,Hiring Freeze,Product Manager,81.6,-8.0,13.5,15.1,6.9,6.1
11767,Google,2026-12-01,2026,December,4,Cybersecurity,Canada,Mid-size,1869,3.0,AI Automation,Bull Market,4.3,7.3,4.2,5879,Moderate Hiring,Cybersecurity Analyst,82.7,58.8,51.7,20.8,8.5,8.7
11768,Google,2026-12-01,2026,December,4,Social Media,Singapore,Startup,447,9.1,Overhiring Correction,Stable,5.7,6.2,3.5,5362,Hiring Freeze,Cybersecurity Analyst,61.7,81.5,-21.1,-1.6,5.2,5.6
11769,Google,2026-12-01,2026,December,4,E-Commerce,UK,Mid-size,680,8.6,AI Automation,Bull Market,13.0,10.0,8.4,5586,Moderate Hiring,Cybersecurity Analyst,11.5,15.5,-19.9,-13.7,5.8,4.0
11770,Google,2026-12-01,2026,December,4,Cybersecurity,Canada,Big Tech,439,5.1,Restructuring,Bull Market,11.1,8.1,9.0,4572,Moderate Hiring,Cloud Engineer,43.3,52.2,-1.1,-6.5,4.6,6.7
11771,Google,2026-12-01,2026,December,4,Social Media,India,Big Tech,6532,8.8,AI Automation,Stable,1.7,3.9,2.7,1972,Hiring Freeze,ML Engineer,52.1,50.8,49.7,18.0,6.7,7.5
11772,Google,2026-12-01,2026,December,4,Cloud,UK,Mid-size,6870,9.9,Restructuring,Stable,3.4,7.1,5.4,5678,Moderate Hiring,Data Scientist,47.0,31.8,34.2,5.2,8.7,6.7
11773,Google,2026-12-01,2026,December,4,Cloud,India,Big Tech,2615,3.9,Restructuring,Stable,1.2,1.1,1.3,5959,Moderate Hiring,Data Scientist,70.5,24.4,-11.6,-5.7,8.2,6.7
11774,Google,2026-12-01,2026,December,4,Social Media,Germany,Enterprise,6579,15.0,Market Slowdown,Stable,3.2,7.7,4.1,1999,Downsizing,ML Engineer,69.4,-5.2,-2.8,-3.1,5.6,4.0
11775,Google,2026-12-01,2026,December,4,Gaming,USA,Mid-size,16807,20.4,Restructuring,Recession,14.7,10.0,9.0,1011,Hiring Freeze,Cybersecurity Analyst,86.8,40.1,42.1,10.1,8.5,4.3
11776,Google,2026-12-01,2026,December,4,Social Media,UK,Big Tech,10184,29.3,Restructuring,Recession,7.6,10.0,6.1,1342,Hiring Freeze,Product Manager,32.0,17.3,31.1,13.8,4.1,3.1
11777,Google,2026-12-01,2026,December,4,Cybersecurity,Canada,Startup,1100,4.5,AI Automation,Bull Market,3.9,6.9,6.2,1052,Moderate Hiring,Cloud Engineer,17.9,42.8,26.7,20.8,7.6,6.7
11778,Google,2026-12-01,2026,December,4,Cybersecurity,Singapore,Big Tech,871,7.3,Overhiring Correction,Stable,3.9,3.5,2.5,1137,Hiring Freeze,Cloud Engineer,72.8,77.3,-5.5,5.1,5.4,7.2
11779,Google,2026-12-01,2026,December,4,Cybersecurity,UK,Mid-size,16629,35.7,AI Automation,Recession,1.8,9.4,2.3,1961,Downsizing,Product Manager,37.0,45.6,45.3,13.6,6.9,4.1
11780,Google,2026-12-01,2026,December,4,Social Media,Germany,Enterprise,1693,1.7,Restructuring,Bull Market,12.7,6.4,9.4,624,Moderate Hiring,DevOps Engineer,29.8,54.1,-16.6,3.5,5.4,5.3
11781,Google,2026-12-01,2026,December,4,Social Media,Singapore,Startup,4765,2.1,Restructuring,Stable,12.6,5.8,7.4,3819,Moderate Hiring,Product Manager,83.0,16.6,-21.2,-1.7,6.0,6.6
11782,Google,2026-12-01,2026,December,4,E-Commerce,UK,Big Tech,3316,6.8,Overhiring Correction,Stable,3.9,3.3,3.0,4606,Hiring Freeze,ML Engineer,86.0,-31.6,-17.7,-11.0,4.5,5.1
11783,Google,2026-12-01,2026,December,4,FinTech,USA,Big Tech,10093,8.3,Market Slowdown,Recession,4.9,8.0,4.6,182,Hiring Freeze,DevOps Engineer,41.8,-3.2,37.6,7.9,7.2,6.5
11784,Google,2026-12-01,2026,December,4,Cybersecurity,Canada,Big Tech,2192,12.9,Market Slowdown,Stable,1.3,5.6,1.2,2093,Hiring Freeze,Cybersecurity Analyst,39.9,-3.3,-23.5,-7.2,5.6,5.1
11785,Intel,2026-12-01,2026,December,4,Cloud,UK,Enterprise,1819,9.3,AI Automation,Bull Market,9.5,10.0,6.4,5347,Moderate Hiring,Cloud Engineer,27.5,74.2,2.6,-6.1,5.8,6.0
11786,Intel,2026-12-01,2026,December,4,Gaming,Germany,Big Tech,2115,7.5,Overhiring Correction,Bull Market,8.7,8.3,7.4,4392,Moderate Hiring,Product Manager,73.7,62.1,5.6,12.5,6.7,5.9
11787,Intel,2026-12-01,2026,December,4,AI,Singapore,Big Tech,867,5.0,Market Slowdown,Bull Market,3.6,4.4,5.5,4524,Moderate Hiring,Data Scientist,56.7,-35.0,14.5,9.4,5.4,8.0
11788,Intel,2026-12-01,2026,December,4,FinTech,Germany,Mid-size,4830,20.2,Market Slowdown,Recession,13.3,10.0,9.4,1749,Moderate Hiring,ML Engineer,74.0,9.4,35.2,12.9,7.7,5.5
11789,Intel,2026-12-01,2026,December,4,Cloud,Germany,Big Tech,4583,35.2,Overhiring Correction,Recession,8.3,10.0,8.1,1782,Hiring Freeze,Data Scientist,73.3,74.8,-6.5,-17.0,4.5,2.9
11790,Intel,2026-12-01,2026,December,4,AI,Germany,Startup,1985,7.9,Cost Cutting,Bull Market,2.6,3.8,4.0,4747,Moderate Hiring,Data Scientist,80.3,7.2,8.0,7.5,6.0,6.0
11791,Intel,2026-12-01,2026,December,4,Cloud,Singapore,Big Tech,19202,16.8,Restructuring,Recession,7.4,10.0,9.9,1098,Hiring Freeze,Data Scientist,30.6,69.8,17.7,2.9,5.8,4.7
11792,Intel,2026-12-01,2026,December,4,Gaming,India,Enterprise,203,4.9,AI Automation,Bull Market,2.4,3.3,2.1,1452,Hiring Freeze,DevOps Engineer,62.3,-19.3,-22.1,-3.4,7.9,7.1
11793,Intel,2026-12-01,2026,December,4,AI,UK,Enterprise,17031,38.9,Restructuring,Recession,12.0,10.0,8.3,7515,Hiring Freeze,ML Engineer,12.4,54.2,42.7,15.9,3.3,2.7
11794,Intel,2026-12-01,2026,December,4,Cybersecurity,Singapore,Enterprise,17025,11.9,Cost Cutting,Recession,6.2,7.5,4.6,255,Hiring Freeze,Data Scientist,68.6,9.2,26.6,1.3,8.2,5.8
11795,Intel,2026-12-01,2026,December,4,Gaming,Germany,Enterprise,18600,34.0,AI Automation,Recession,6.8,10.0,5.6,1686,Downsizing,Cybersecurity Analyst,25.8,-26.0,51.5,8.9,5.3,3.5
11796,Intel,2026-12-01,2026,December,4,AI,Canada,Enterprise,1916,6.0,Overhiring Correction,Stable,12.1,10.0,8.6,1819,Moderate Hiring,Data Scientist,61.4,18.6,-6.1,9.7,6.0,4.6
11797,Intel,2026-12-01,2026,December,4,Gaming,Canada,Mid-size,951,6.7,AI Automation,Stable,4.9,7.7,7.8,2509,Moderate Hiring,Cloud Engineer,70.8,15.8,46.7,12.3,6.1,7.6
11798,Intel,2026-12-01,2026,December,4,FinTech,India,Mid-size,770,2.4,Overhiring Correction,Bull Market,7.8,8.6,7.6,4812,Moderate Hiring,Frontend Developer,63.4,-23.1,21.4,19.3,7.1,7.2
11799,Intel,2026-12-01,2026,December,4,Gaming,USA,Startup,190,1.6,Restructuring,Bull Market,4.2,5.5,5.2,5494,Moderate Hiring,Frontend Developer,13.7,49.9,25.9,16.6,6.7,7.4
11800,Intel,2026-12-01,2026,December,4,Cybersecurity,India,Enterprise,4206,2.8,AI Automation,Stable,7.1,10.0,9.7,1015,Moderate Hiring,Cybersecurity Analyst,87.8,-16.4,37.4,24.4,9.4,6.1
11801,Intel,2026-12-01,2026,December,4,Cloud,USA,Big Tech,7572,36.6,Market Slowdown,Recession,4.7,10.0,4.9,1694,Downsizing,Cybersecurity Analyst,73.0,-23.7,-7.3,-2.8,2.2,1.9
11802,Intel,2026-12-01,2026,December,4,Gaming,Germany,Enterprise,371,2.1,Market Slowdown,Bull Market,15.6,9.1,9.6,2436,Moderate Hiring,Cloud Engineer,12.9,-6.9,56.4,33.1,9.9,7.1
11803,Intel,2026-12-01,2026,December,4,Social Media,Germany,Enterprise,4848,2.4,Market Slowdown,Stable,3.5,2.3,4.3,926,Hiring Freeze,ML Engineer,62.0,34.5,57.6,27.5,7.3,8.8
11804,Intel,2026-12-01,2026,December,4,E-Commerce,USA,Mid-size,5186,15.9,Overhiring Correction,Stable,12.9,10.0,8.9,4211,Moderate Hiring,ML Engineer,15.1,50.1,29.2,16.8,6.3,6.0
11805,Meta,2026-12-01,2026,December,4,Cybersecurity,Germany,Big Tech,3130,19.2,Cost Cutting,Recession,8.6,10.0,8.5,125,Hiring Freeze,ML Engineer,64.1,-42.9,-10.8,-3.7,6.0,2.8
11806,Meta,2026-12-01,2026,December,4,E-Commerce,USA,Enterprise,5523,5.7,Cost Cutting,Stable,2.7,3.5,3.2,4854,Moderate Hiring,Product Manager,85.1,-34.9,14.2,13.4,5.3,8.1
11807,Meta,2026-12-01,2026,December,4,Cybersecurity,Singapore,Startup,18333,23.4,AI Automation,Recession,10.4,10.0,7.9,247,Hiring Freeze,Product Manager,83.2,-1.2,-17.6,-7.8,3.6,3.2
11808,Meta,2026-12-01,2026,December,4,AI,Singapore,Big Tech,2760,1.6,Restructuring,Stable,3.4,2.1,5.6,2845,Moderate Hiring,Data Scientist,14.2,-19.3,18.7,1.9,8.7,8.5
11809,Meta,2026-12-01,2026,December,4,AI,Singapore,Enterprise,574,3.3,Cost Cutting,Bull Market,1.3,1.5,1.1,6662,Moderate Hiring,ML Engineer,14.2,11.1,43.1,21.4,7.9,8.1
11810,Meta,2026-12-01,2026,December,4,FinTech,Canada,Startup,662,1.9,Cost Cutting,Stable,14.0,7.9,8.5,1779,Moderate Hiring,Product Manager,40.2,15.5,53.5,29.1,9.4,7.2
11811,Meta,2026-12-01,2026,December,4,E-Commerce,Singapore,Big Tech,9269,24.8,AI Automation,Recession,4.4,7.9,3.1,180,Hiring Freeze,Software Engineer,69.8,73.5,10.4,-1.8,4.6,3.5
11812,Meta,2026-12-01,2026,December,4,AI,Canada,Mid-size,807,4.3,Market Slowdown,Bull Market,11.3,10.0,9.6,4018,Moderate Hiring,ML Engineer,64.6,73.5,7.9,3.1,7.5,6.7
11813,Meta,2026-12-01,2026,December,4,Gaming,UK,Big Tech,115,10.3,Restructuring,Stable,10.1,10.0,9.5,3955,Moderate Hiring,Software Engineer,40.1,27.5,37.3,13.2,8.4,5.7
11814,Meta,2026-12-01,2026,December,4,Gaming,Singapore,Mid-size,5985,16.3,AI Automation,Stable,8.2,10.0,6.2,5339,Moderate Hiring,DevOps Engineer,38.8,-0.5,-17.8,-14.0,4.9,4.6
11815,Meta,2026-12-01,2026,December,4,Cybersecurity,UK,Startup,1691,1.0,Overhiring Correction,Bull Market,8.9,7.4,6.6,2458,Moderate Hiring,DevOps Engineer,83.0,12.3,33.9,15.8,8.3,7.4
11816,Meta,2026-12-01,2026,December,4,AI,Germany,Startup,2032,25.1,AI Automation,Recession,5.5,9.6,8.1,9398,Aggressive Hiring,ML Engineer,40.6,83.2,41.3,3.7,7.1,3.9
11817,Meta,2026-12-01,2026,December,4,Cloud,Canada,Big Tech,2220,17.4,AI Automation,Stable,6.7,8.1,5.2,5331,Moderate Hiring,Product Manager,85.4,-29.9,43.6,22.4,7.5,5.0
11818,Meta,2026-12-01,2026,December,4,Gaming,UK,Startup,11218,29.0,Overhiring Correction,Recession,7.1,6.4,4.5,1524,Downsizing,Software Engineer,88.0,-5.7,54.5,23.4,4.8,5.9
11819,Meta,2026-12-01,2026,December,4,E-Commerce,Singapore,Startup,4688,7.8,AI Automation,Stable,1.6,3.9,1.9,3443,Hiring Freeze,ML Engineer,30.3,62.7,48.0,14.0,6.1,7.4
11820,Microsoft,2026-12-01,2026,December,4,Gaming,Canada,Enterprise,1052,6.3,Restructuring,Bull Market,12.4,8.9,8.9,4132,Moderate Hiring,Cybersecurity Analyst,34.0,-32.1,51.3,31.8,10.0,7.9
11821,Microsoft,2026-12-01,2026,December,4,AI,UK,Startup,1073,23.6,Cost Cutting,Recession,13.2,10.0,8.9,9493,Aggressive Hiring,ML Engineer,23.4,1.6,-13.5,-11.7,4.1,4.2
11822,Microsoft,2026-12-01,2026,December,4,Social Media,India,Mid-size,3812,13.0,Cost Cutting,Recession,2.2,4.3,2.4,764,Hiring Freeze,Cloud Engineer,89.4,5.4,-11.7,-15.6,5.7,6.4
11823,Microsoft,2026-12-01,2026,December,4,AI,India,Startup,1740,6.1,Overhiring Correction,Bull Market,8.1,6.8,5.4,6125,Moderate Hiring,ML Engineer,46.0,-31.6,33.1,7.6,7.6,7.0
11824,Microsoft,2026-12-01,2026,December,4,Cloud,India,Mid-size,436,5.5,Market Slowdown,Bull Market,2.0,2.9,1.9,3157,Moderate Hiring,Frontend Developer,24.2,21.9,-22.3,-0.9,6.7,5.3
11825,Microsoft,2026-12-01,2026,December,4,E-Commerce,Canada,Enterprise,960,3.6,Market Slowdown,Bull Market,3.2,1.7,3.7,976,Moderate Hiring,Cloud Engineer,39.9,-43.3,26.3,9.5,8.7,8.8
11826,Microsoft,2026-12-01,2026,December,4,Cloud,Canada,Mid-size,344,9.8,AI Automation,Bull Market,9.0,7.6,6.2,3898,Moderate Hiring,Data Scientist,17.1,63.5,49.1,24.8,7.6,8.0
11827,Microsoft,2026-12-01,2026,December,4,Gaming,Germany,Mid-size,13761,33.4,Overhiring Correction,Recession,12.2,10.0,8.5,516,Downsizing,Software Engineer,81.0,87.6,57.7,12.6,5.8,4.5
11828,Microsoft,2026-12-01,2026,December,4,Cybersecurity,Germany,Mid-size,2486,4.1,Market Slowdown,Bull Market,1.8,4.8,2.0,4778,Moderate Hiring,DevOps Engineer,57.1,-42.9,-8.6,-10.2,4.7,6.1
11829,Microsoft,2026-12-01,2026,December,4,Social Media,UK,Big Tech,16514,24.1,Cost Cutting,Recession,7.9,8.7,5.7,66,Hiring Freeze,Frontend Developer,58.3,84.6,-20.9,-10.0,4.5,3.0
11830,Microsoft,2026-12-01,2026,December,4,E-Commerce,UK,Big Tech,2437,7.6,Overhiring Correction,Bull Market,2.1,5.1,1.9,5804,Moderate Hiring,ML Engineer,30.2,21.2,32.2,19.4,7.0,7.6
11831,Microsoft,2026-12-01,2026,December,4,FinTech,UK,Mid-size,16300,29.6,AI Automation,Recession,14.4,10.0,9.7,961,Hiring Freeze,ML Engineer,33.0,-28.9,45.4,7.5,7.5,4.1
11832,NVIDIA,2026-12-01,2026,December,4,Cybersecurity,Canada,Startup,2432,1.1,Market Slowdown,Stable,1.9,5.4,2.9,1954,Moderate Hiring,Product Manager,86.5,68.7,39.7,10.4,9.4,7.4
11833,NVIDIA,2026-12-01,2026,December,4,AI,India,Big Tech,19761,14.9,Cost Cutting,Recession,4.3,7.7,5.8,7953,Moderate Hiring,ML Engineer,73.2,37.2,10.0,1.9,5.8,6.0
11834,NVIDIA,2026-12-01,2026,December,4,Gaming,Singapore,Mid-size,9419,38.6,AI Automation,Recession,2.1,10.0,2.5,976,Downsizing,Cloud Engineer,22.9,-35.3,5.0,-7.2,5.6,2.9
11835,NVIDIA,2026-12-01,2026,December,4,Social Media,Germany,Startup,2203,6.8,Overhiring Correction,Bull Market,1.3,4.6,1.1,5622,Hiring Freeze,Software Engineer,66.0,48.0,2.3,-6.1,5.5,6.8
11836,NVIDIA,2026-12-01,2026,December,4,Gaming,Singapore,Mid-size,2872,9.0,Overhiring Correction,Stable,6.0,7.5,5.8,2319,Moderate Hiring,DevOps Engineer,82.3,-43.0,27.5,13.5,5.4,6.3
11837,NVIDIA,2026-12-01,2026,December,4,AI,India,Mid-size,1125,26.7,Overhiring Correction,Recession,8.3,9.7,6.0,2069,Hiring Freeze,Data Scientist,36.5,42.2,26.0,-1.0,4.8,5.2
11838,NVIDIA,2026-12-01,2026,December,4,E-Commerce,Canada,Startup,312,3.0,Overhiring Correction,Stable,7.6,3.8,4.8,540,Hiring Freeze,Product Manager,80.9,-13.9,-23.3,-0.1,5.8,7.1
11839,NVIDIA,2026-12-01,2026,December,4,E-Commerce,Germany,Startup,2226,15.6,Restructuring,Stable,8.2,8.5,6.1,678,Hiring Freeze,ML Engineer,79.0,66.9,15.6,7.5,7.9,5.7
11840,NVIDIA,2026-12-01,2026,December,4,FinTech,India,Mid-size,7302,22.3,Market Slowdown,Recession,5.4,10.0,5.0,888,Downsizing,Product Manager,51.3,-39.5,7.7,-11.0,3.7,3.1
11841,NVIDIA,2026-12-01,2026,December,4,E-Commerce,USA,Big Tech,8334,11.2,Overhiring Correction,Recession,7.1,10.0,8.7,1773,Moderate Hiring,Frontend Developer,42.1,1.1,-22.1,-0.9,7.2,4.2
11842,NVIDIA,2026-12-01,2026,December,4,Gaming,India,Mid-size,887,2.5,Market Slowdown,Bull Market,5.9,7.2,8.3,472,Moderate Hiring,Software Engineer,33.3,0.1,34.5,14.3,7.4,7.3
11843,NVIDIA,2026-12-01,2026,December,4,Social Media,India,Enterprise,2496,1.2,Cost Cutting,Bull Market,9.3,6.4,7.9,5009,Moderate Hiring,Frontend Developer,32.9,17.8,30.4,6.2,7.7,7.7
11844,NVIDIA,2026-12-01,2026,December,4,AI,India,Startup,2828,5.7,Market Slowdown,Stable,9.5,3.2,6.3,8874,Aggressive Hiring,Data Scientist,20.7,3.8,23.5,11.3,5.8,7.6
11845,NVIDIA,2026-12-01,2026,December,4,E-Commerce,USA,Enterprise,5588,17.9,AI Automation,Stable,1.7,4.8,1.4,3916,Downsizing,Cybersecurity Analyst,29.2,32.2,45.9,8.2,7.2,6.0
11846,NVIDIA,2026-12-01,2026,December,4,Gaming,Singapore,Mid-size,974,9.0,Cost Cutting,Stable,4.9,8.9,5.2,3273,Moderate Hiring,Frontend Developer,66.7,-23.9,29.2,18.1,7.7,5.4
11847,Netflix,2026-12-01,2026,December,4,FinTech,Canada,Big Tech,104,6.6,Restructuring,Bull Market,5.5,7.6,5.2,4435,Moderate Hiring,Product Manager,82.7,48.3,-1.9,-6.3,5.2,5.4
11848,Netflix,2026-12-01,2026,December,4,FinTech,Singapore,Startup,11259,29.3,Market Slowdown,Recession,3.1,7.5,2.4,1741,Downsizing,Frontend Developer,23.8,-20.9,55.5,18.1,4.7,4.6
